"","lon","lat","year","SST"
"289",-172.5,53.5,"1975",3.00750064849854
"290",-171.5,53.5,"1975",3.04000067710876
"291",-170.5,53.5,"1975",3.15500068664551
"292",-169.5,53.5,"1975",3.26000070571899
"293",-168.5,53.5,"1975",3.33500051498413
"294",-167.5,53.5,"1975",3.39750051498413
"295",-166.5,53.5,"1975",3.46000051498413
"296",-165.5,53.5,"1975",3.51000070571899
"297",-164.5,53.5,"1975",3.5450005531311
"298",-163.5,53.5,"1975",3.62500071525574
"299",-162.5,53.5,"1975",3.63000059127808
"300",-161.5,53.5,"1975",3.63750052452087
"301",-160.5,53.5,"1975",3.51500058174133
"302",-159.5,53.5,"1975",3.38250064849854
"303",-158.5,53.5,"1975",3.08000063896179
"304",-157.5,53.5,"1975",2.92250061035156
"305",-180.5,52.5,"1975",2.9825005531311
"306",-179.5,52.5,"1975",3.02750062942505
"307",-178.5,52.5,"1975",3.13000059127808
"308",-177.5,52.5,"1975",3.11750054359436
"309",-176.5,52.5,"1975",3.16250061988831
"310",-175.5,52.5,"1975",3.19000053405762
"311",-174.5,52.5,"1975",3.25500059127808
"312",-173.5,52.5,"1975",3.35250067710876
"313",-172.5,52.5,"1975",3.31000065803528
"314",-171.5,52.5,"1975",3.18750071525574
"315",-170.5,52.5,"1975",3.11500072479248
"316",-169.5,52.5,"1975",3.16500067710876
"317",-168.5,52.5,"1975",3.21250057220459
"318",-167.5,52.5,"1975",3.28000068664551
"319",-166.5,52.5,"1975",3.33750057220459
"320",-165.5,52.5,"1975",3.28750061988831
"321",-164.5,52.5,"1975",3.33250069618225
"322",-163.5,52.5,"1975",3.41750049591064
"323",-162.5,52.5,"1975",3.5450005531311
"324",-161.5,52.5,"1975",3.57250070571899
"325",-160.5,52.5,"1975",3.47250056266785
"326",-159.5,52.5,"1975",3.26250052452087
"327",-158.5,52.5,"1975",3.30750060081482
"328",-157.5,52.5,"1975",3.28000068664551
"329",-180.5,51.5,"1975",3.20250058174133
"330",-179.5,51.5,"1975",3.26500058174133
"331",-178.5,51.5,"1975",3.12500071525574
"332",-177.5,51.5,"1975",3.13000059127808
"333",-176.5,51.5,"1975",3.19000053405762
"334",-175.5,51.5,"1975",3.24500060081482
"335",-174.5,51.5,"1975",3.26750063896179
