"","lon","lat","year","SST"
"113",-165.5,62.5,"1975",-0.15749953687191
"114",-180.5,61.5,"1975",0.052500456571579
"115",-179.5,61.5,"1975",0.862500429153442
"116",-178.5,61.5,"1975",1.57500040531158
"117",-177.5,61.5,"1975",1.76500046253204
"118",-176.5,61.5,"1975",1.72250044345856
"119",-175.5,61.5,"1975",1.52000045776367
"120",-174.5,61.5,"1975",1.51500046253204
"121",-173.5,61.5,"1975",1.53500044345856
"122",-172.5,61.5,"1975",1.55750048160553
"123",-171.5,61.5,"1975",1.54250049591064
"124",-170.5,61.5,"1975",1.48500049114227
"125",-169.5,61.5,"1975",1.36250042915344
"126",-168.5,61.5,"1975",1.01000046730042
"127",-167.5,61.5,"1975",-0.199999541044235
"128",-166.5,61.5,"1975",-1.04249954223633
"129",-180.5,60.5,"1975",1.70750045776367
"130",-179.5,60.5,"1975",2.01000046730042
"131",-178.5,60.5,"1975",2.16750049591064
"132",-177.5,60.5,"1975",2.18250036239624
"133",-176.5,60.5,"1975",2.09750056266785
"134",-175.5,60.5,"1975",1.9275004863739
"135",-174.5,60.5,"1975",1.84000051021576
"136",-173.5,60.5,"1975",1.78250050544739
"137",-172.5,60.5,"1975",1.66000044345856
"138",-171.5,60.5,"1975",1.41750049591064
"139",-170.5,60.5,"1975",1.67500042915344
"140",-169.5,60.5,"1975",1.68000042438507
"141",-168.5,60.5,"1975",1.30750048160553
"142",-167.5,60.5,"1975",0.250000447034836
"143",-166.5,60.5,"1975",-0.519999563694
"144",-165.5,60.5,"1975",-0.0624995417892933
"145",-180.5,59.5,"1975",2.58750057220459
"146",-179.5,59.5,"1975",2.61000061035156
"147",-178.5,59.5,"1975",2.57750058174133
"148",-177.5,59.5,"1975",2.53500056266785
"149",-176.5,59.5,"1975",2.42250037193298
"150",-175.5,59.5,"1975",2.29000043869019
"151",-174.5,59.5,"1975",2.26250052452087
"152",-173.5,59.5,"1975",2.21500039100647
"153",-172.5,59.5,"1975",2.12500047683716
"154",-171.5,59.5,"1975",2.06250047683716
"155",-170.5,59.5,"1975",2.04750037193298
"156",-169.5,59.5,"1975",1.9625004529953
"157",-168.5,59.5,"1975",1.64750051498413
"158",-167.5,59.5,"1975",1.31750047206879
"159",-166.5,59.5,"1975",0.880000472068787
"160",-165.5,59.5,"1975",0.785000443458557
"161",-164.5,59.5,"1975",0.8375004529953
"162",-163.5,59.5,"1975",1.63250041007996
"163",-162.5,59.5,"1975",2.19500041007996
"164",-180.5,58.5,"1975",3.13250064849854
"165",-179.5,58.5,"1975",3.00000071525574
"166",-178.5,58.5,"1975",2.90250062942505
"167",-177.5,58.5,"1975",2.85000061988831
"168",-176.5,58.5,"1975",2.71750068664551
"169",-175.5,58.5,"1975",2.61500072479248
"170",-174.5,58.5,"1975",2.64000058174133
"171",-173.5,58.5,"1975",2.61250066757202
"172",-172.5,58.5,"1975",2.47250056266785
"173",-171.5,58.5,"1975",2.43000054359436
"174",-170.5,58.5,"1975",2.40750050544739
"175",-169.5,58.5,"1975",2.35500049591064
"176",-168.5,58.5,"1975",2.21000051498413
"177",-167.5,58.5,"1975",1.98500049114227
"178",-166.5,58.5,"1975",1.44000041484833
"179",-165.5,58.5,"1975",1.50750041007996
"180",-164.5,58.5,"1975",1.85000050067902
"181",-163.5,58.5,"1975",2.34250044822693
"182",-162.5,58.5,"1975",2.40000057220459
"183",-161.5,58.5,"1975",2.65750050544739
"184",-160.5,58.5,"1975",2.72000050544739
"185",-159.5,58.5,"1975",2.8575005531311
"186",-158.5,58.5,"1975",3.04750061035156
"187",-157.5,58.5,"1975",3.21750068664551
"188",-180.5,57.5,"1975",3.38750052452087
"189",-179.5,57.5,"1975",3.32750058174133
"190",-178.5,57.5,"1975",3.22750067710876
"191",-177.5,57.5,"1975",3.01750063896179
"192",-176.5,57.5,"1975",2.90000057220459
"193",-175.5,57.5,"1975",2.95000052452087
"194",-174.5,57.5,"1975",2.88000059127808
"195",-173.5,57.5,"1975",2.94000053405762
"196",-172.5,57.5,"1975",2.83000063896179
"197",-171.5,57.5,"1975",2.81000065803528
"198",-170.5,57.5,"1975",2.76500058174133
"199",-169.5,57.5,"1975",2.77750062942505
"200",-168.5,57.5,"1975",2.81000065803528
"201",-167.5,57.5,"1975",2.76500058174133
"202",-166.5,57.5,"1975",2.74500060081482
"203",-165.5,57.5,"1975",2.78750061988831
"204",-164.5,57.5,"1975",2.84750056266785
"205",-163.5,57.5,"1975",2.5050003528595
"206",-162.5,57.5,"1975",2.6075005531311
"207",-161.5,57.5,"1975",2.65750050544739
"208",-160.5,57.5,"1975",2.68250060081482
"209",-159.5,57.5,"1975",2.81500053405762
"210",-158.5,57.5,"1975",3.05750060081482
"211",-180.5,56.5,"1975",3.57000064849854
"212",-179.5,56.5,"1975",3.41750049591064
"213",-178.5,56.5,"1975",3.39750051498413
"214",-177.5,56.5,"1975",3.30500054359436
"215",-176.5,56.5,"1975",3.31250071525574
"216",-175.5,56.5,"1975",3.16750049591064
"217",-174.5,56.5,"1975",3.01250052452087
"218",-173.5,56.5,"1975",3.22000050544739
"219",-172.5,56.5,"1975",3.02000069618225
