"","salinity","temperature","dist","year","lon","lat","doy","bottom_depth","pred","con.sum"
"1",30.1907333333333,5.47938494031221,0.15928494031221,2005,-165.76735,56.52625,137,84,4.93618334744663,4.93618334744663
"2",30.2213757239057,5.47938494031221,0.162205574226829,2005,-165.76735,56.52625,137,84,4.92294654220589,9.85912988965251
"3",30.2520181144781,5.47938494031221,0.170667854648226,2005,-165.76735,56.52625,137,84,4.90971076392727,14.7688406535798
"4",30.1907333333333,5.37864674012855,0.0585467401285538,2005,-165.76735,56.52625,137,84,4.89728626363674,19.6661269172165
"5",30.2826605050505,5.47938494031221,0.183908393256488,2005,-165.76735,56.52625,137,84,4.89647703957288,24.5626039567894
"6",30.3745876767676,6.28529054178145,0.2300142234645,2005,-165.76735,56.52625,137,84,4.88889728753247,29.4515012443219
"7",30.40523006734,6.18455234159779,0.221722886330715,2005,-165.76735,56.52625,137,84,4.8845142017421,34.336015446064
"8",30.2213757239057,5.37864674012855,0.0660808359486429,2005,-165.76735,56.52625,137,84,4.8839158674247,39.2199313134887
"9",30.3133028956229,5.47938494031221,0.200985048722832,2005,-165.76735,56.52625,137,84,4.88324639610482,44.1031777095935
"10",30.2520181144781,5.37864674012855,0.0847557973217417,2005,-165.76735,56.52625,137,84,4.8705495387483,48.9737272483418
"11",30.3439452861953,5.47938494031221,0.221010395027108,2005,-165.76735,56.52625,137,84,4.87001986048523,53.843747108827
"12",30.40523006734,6.28529054178145,0.199376316570432,2005,-165.76735,56.52625,137,84,4.86044389430644,58.7041910031335
"13",30.4358724579124,6.18455234159779,0.194636386978441,2005,-165.76735,56.52625,137,84,4.85934569379329,63.5635366969268
"14",30.4665148484848,6.08381414141414,0.241226061642014,2005,-165.76735,56.52625,137,84,4.85722389530998,68.4207605922367
"15",30.2826605050505,5.37864674012855,0.108987731784817,2005,-165.76735,56.52625,137,84,4.85719134514315,73.2779519373799
"16",30.3745876767676,5.47938494031221,0.243257295491704,2005,-165.76735,56.52625,137,84,4.8567984596762,78.1347503970561
"17",30.1907333333333,5.2779085399449,0.0421914600551005,2005,-165.76735,56.52625,137,84,4.85270267814761,82.9874530752037
"18",30.5277996296296,5.88233774104683,0.247237482009456,2005,-165.76735,56.52625,137,84,4.84397029418386,87.8314233693876
"19",30.3133028956229,5.37864674012855,0.135834525727208,2005,-165.76735,56.52625,137,84,4.84384535414491,92.6752687235325
"20",30.2213757239057,5.2779085399449,0.0521447543054159,2005,-165.76735,56.52625,137,84,4.8387094846606,97.5139782081931
"21",30.4971572390572,6.08381414141414,0.225095806332501,2005,-165.76735,56.52625,137,84,4.83493955088518,102.348917759078
"22",30.4665148484848,6.18455234159779,0.168770613997825,2005,-165.76735,56.52625,137,84,4.83418142730072,107.183099186379
"23",30.5277996296296,5.98307594123048,0.220137184651256,2005,-165.76735,56.52625,137,84,4.83280555900981,112.015904745389
"24",30.4358724579124,6.28529054178145,0.168740037994519,2005,-165.76735,56.52625,137,84,4.83201210763864,116.847916853027
"25",30.3439452861953,5.37864674012855,0.164017143248669,2005,-165.76735,56.52625,137,84,4.83051563328919,121.678432486317
"26",30.40523006734,6.3860287419651,0.225027026927984,2005,-165.76735,56.52625,137,84,4.82986976285985,126.508302249176
"27",30.558442020202,5.88233774104683,0.220445061830433,2005,-165.76735,56.52625,137,84,4.82626463719379,131.33456688637
"28",30.2520181144781,5.2779085399449,0.0744039226220291,2005,-165.76735,56.52625,137,84,4.82472418970748,136.159291076078
"29",30.3745876767676,5.37864674012855,0.192951134693098,2005,-165.76735,56.52625,137,84,4.81720625011164,140.976497326189
"30",30.558442020202,5.98307594123048,0.189552190283386,2005,-165.76735,56.52625,137,84,4.81297742948028,145.78947475567
"31",30.5277996296296,6.08381414141414,0.212188933362756,2005,-165.76735,56.52625,137,84,4.81264094100143,150.602115696671
"32",30.2826605050505,5.2779085399449,0.101147042475299,2005,-165.76735,56.52625,137,84,4.81075469182212,155.412870388493
"33",30.4971572390572,6.18455234159779,0.144781315653524,2005,-165.76735,56.52625,137,84,4.80902193244641,160.22189232094
"34",30.5890844107744,5.88233774104683,0.194791145231128,2005,-165.76735,56.52625,137,84,4.8085178617038,165.030410182643
"35",30.40523006734,5.37864674012855,0.222343359872152,2005,-165.76735,56.52625,137,84,4.80392127214787,169.834331454791
"36",30.4665148484848,6.28529054178145,0.138106471374708,2005,-165.76735,56.52625,137,84,4.80360501418024,174.637936468972
"37",30.1907333333333,5.17717033976125,0.142929660238755,2005,-165.76735,56.52625,137,84,4.8027356115291,179.440672080501
"38",30.4358724579124,6.3860287419651,0.198392156249298,2005,-165.76735,56.52625,137,84,4.79783673183996,184.238508812341
"39",30.3133028956229,5.2779085399449,0.129627994281467,2005,-165.76735,56.52625,137,84,4.79680888953843,189.035317701879
"40",30.5890844107744,5.98307594123048,0.158989300949025,2005,-165.76735,56.52625,137,84,4.79311624026881,193.828433942148
"41",30.6197268013468,5.88233774104683,0.1707895413527,2005,-165.76735,56.52625,137,84,4.7907265411722,198.61916048332
"42",30.558442020202,6.08381414141414,0.203120843476858,2005,-165.76735,56.52625,137,84,4.79032663911281,203.409487122433
"43",30.2213757239057,5.17717033976125,0.146177439695587,2005,-165.76735,56.52625,137,84,4.78767420747139,208.197161329904
"44",30.5277996296296,6.18455234159779,0.123764497233699,2005,-165.76735,56.52625,137,84,4.78386773941239,212.981029069317
"45",30.3439452861953,5.2779085399449,0.158915140252133,2005,-165.76735,56.52625,137,84,4.78289468139027,217.763923750707
"46",30.6503691919192,5.78159954086317,0.235020891001499,2005,-165.76735,56.52625,137,84,4.78163369350848,222.545557444215
"47",30.4971572390572,6.28529054178145,0.107477935636741,2005,-165.76735,56.52625,137,84,4.77522570058242,227.320783144798
"48",30.6197268013468,5.98307594123048,0.128464294616329,2005,-165.76735,56.52625,137,84,4.77321923640192,232.0940023812
"49",30.6503691919192,5.88233774104683,0.149239595317261,2005,-165.76735,56.52625,137,84,4.77288724905736,236.866889630257
"50",30.2520181144781,5.17717033976125,0.155514347170702,2005,-165.76735,56.52625,137,84,4.77262525524515,241.639514885502
"51",30.3745876767676,5.2779085399449,0.188633345146755,2005,-165.76735,56.52625,137,84,4.76901996591154,246.408534851414
"52",30.5890844107744,6.08381414141414,0.181405554833773,2005,-165.76735,56.52625,137,84,4.76799521867344,251.176530070087
"53",30.4665148484848,6.3860287419651,0.173088545763223,2005,-165.76735,56.52625,137,84,4.76585341523957,255.942383485327
"54",30.6810115824916,5.78159954086317,0.224089537422241,2005,-165.76735,56.52625,137,84,4.765486710873,260.7078701962
"55",30.558442020202,6.18455234159779,0.107478297291298,2005,-165.76735,56.52625,137,84,4.75871937838069,265.46658957458
"56",30.2826605050505,5.17717033976125,0.169939673637102,2005,-165.76735,56.52625,137,84,4.75760120668185,270.224190781262
"57",30.40523006734,5.2779085399449,0.218606880498163,2005,-165.76735,56.52625,137,84,4.75519264163612,274.979383422898
"58",30.6810115824916,5.88233774104683,0.131353562515203,2005,-165.76735,56.52625,137,84,4.7549965588176,279.734379981716
"59",30.6503691919192,5.98307594123048,0.0980125724908048,2005,-165.76735,56.52625,137,84,4.7532836629061,284.487663644622
"60",30.7116539730639,5.78159954086317,0.216968510519549,2005,-165.76735,56.52625,137,84,4.7492851251769,289.236948769799
"61",30.1907333333333,5.07643213957759,0.243667860422409,2005,-165.76735,56.52625,137,84,4.74771645759017,293.984665227389
"62",30.5277996296296,6.28529054178145,0.0768604453661344,2005,-165.76735,56.52625,137,84,4.74687725349636,298.731542480886
"63",30.6197268013468,6.08381414141414,0.155349452846029,2005,-165.76735,56.52625,137,84,4.74564525313743,303.477187734023
"64",30.3133028956229,5.17717033976125,0.188287507221857,2005,-165.76735,56.52625,137,84,4.74261451361298,308.219802247636
"65",30.4358724579124,5.2779085399449,0.22536679772904,2005,-165.76735,56.52625,137,84,4.74142060709791,312.961222854734
"66",30.7116539730639,5.88233774104683,0.118798030961767,2005,-165.76735,56.52625,137,84,4.73705104391127,317.698273898645
"67",30.4971572390572,6.3860287419651,0.149792369256881,2005,-165.76735,56.52625,137,84,4.73392602736111,322.432199926006
"68",30.5890844107744,6.18455234159779,0.0983027476815635,2005,-165.76735,56.52625,137,84,4.73357737953335,327.16577730554
"69",30.6810115824916,5.98307594123048,0.0677330491063314,2005,-165.76735,56.52625,137,84,4.73330676480786,331.899084070347
"70",30.7422963636363,5.78159954086317,0.214038455731701,2005,-165.76735,56.52625,137,84,4.73302552372889,336.632109594076
"71",30.2213757239057,5.07643213957759,0.245587015745592,2005,-165.76735,56.52625,137,84,4.73118867120242,341.363298265279
"72",30.4665148484848,5.2779085399449,0.20591240374875,2005,-165.76735,56.52625,137,84,4.72771176083077,346.09101002611
"73",30.3439452861953,5.17717033976125,0.209529926921526,2005,-165.76735,56.52625,137,84,4.72767762786999,350.81868765398
"74",30.6503691919192,6.08381414141414,0.131289153682073,2005,-165.76735,56.52625,137,84,4.72327531595887,355.541962969938
"75",30.4665148484848,6.48676694214876,0.24726961371298,2005,-165.76735,56.52625,137,84,4.7212853897697,360.263248359708
"76",30.7422963636363,5.88233774104683,0.113358273343116,2005,-165.76735,56.52625,137,84,4.71904727779671,364.982295637505
"77",30.558442020202,6.28529054178145,0.046275929758427,2005,-165.76735,56.52625,137,84,4.71856275957323,369.700858397078
"78",30.7729387542087,5.78159954086317,0.215470412602132,2005,-165.76735,56.52625,137,84,4.71670449383767,374.417562890916
"79",30.4971572390572,5.2779085399449,0.189440108521178,2005,-165.76735,56.52625,137,84,4.7140740013686,379.131636892284
"80",30.7116539730639,5.98307594123048,0.038039186586969,2005,-165.76735,56.52625,137,84,4.71328578713371,383.844922679418
"81",30.3745876767676,5.17717033976125,0.223317273556131,2005,-165.76735,56.52625,137,84,4.71280300128436,388.557725680702
"82",30.6197268013468,6.18455234159779,0.0982506397680721,2005,-165.76735,56.52625,137,84,4.70844227305239,393.266167953755
"83",30.5277996296296,6.3860287419651,0.129590799444771,2005,-165.76735,56.52625,137,84,4.70206078250702,397.968228736262
"84",30.7729387542087,5.88233774104683,0.11603937396528,2005,-165.76735,56.52625,137,84,4.70098183393225,402.669210570194
"85",30.6810115824916,6.08381414141414,0.11053571119566,2005,-165.76735,56.52625,137,84,4.70088398059188,407.370094550786
"86",30.5277996296296,5.2779085399449,0.176785473428746,2005,-165.76735,56.52625,137,84,4.70051522724529,412.070609778031
"87",30.8035811447811,5.78159954086317,0.221179676014403,2005,-165.76735,56.52625,137,84,4.70031862281197,416.770928400843
"88",30.40523006734,5.17717033976125,0.194227971125492,2005,-165.76735,56.52625,137,84,4.69800308568757,421.468931486531
"89",30.7422963636363,5.98307594123048,0.013568555233993,2005,-165.76735,56.52625,137,84,4.69321797491015,426.162149461441
"90",30.5890844107744,6.28529054178145,0.0159156365915858,2005,-165.76735,56.52625,137,84,4.69028530546422,430.852434766905
"91",30.558442020202,5.2779085399449,0.168809255416631,2005,-165.76735,56.52625,137,84,4.68704333699471,435.5394781039
"92",30.4971572390572,6.48676694214876,0.222274146835036,2005,-165.76735,56.52625,137,84,4.68549808485032,440.22497618875
"93",30.8342235353535,5.78159954086317,0.230849110149295,2005,-165.76735,56.52625,137,84,4.68386449796049,444.908840686711
"94",30.6503691919192,6.18455234159779,0.107335261810402,2005,-165.76735,56.52625,137,84,4.68331458911984,449.59215527583
"95",30.4358724579124,5.17717033976125,0.165699478172047,2005,-165.76735,56.52625,137,84,4.68329033291109,454.275445608742
"96",30.8035811447811,5.88233774104683,0.126325320839321,2005,-165.76735,56.52625,137,84,4.68285128577623,458.958296894518
"97",30.7116539730639,6.08381414141414,0.0952751658329067,2005,-165.76735,56.52625,137,84,4.67846982049054,463.636766715008
"98",30.5890844107744,5.2779085399449,0.166186455564799,2005,-165.76735,56.52625,137,84,4.67366622915076,468.310432944159
"99",30.7729387542087,5.98307594123048,0.0282691327433198,2005,-165.76735,56.52625,137,84,4.67310057316368,472.983533517323
"100",30.558442020202,6.3860287419651,0.11413898945523,2005,-165.76735,56.52625,137,84,4.67026389497973,477.653797412302
"101",30.4665148484848,5.17717033976125,0.138079837649945,2005,-165.76735,56.52625,137,84,4.6686771947864,482.322474607089
"102",30.8648659259259,5.78159954086317,0.244008373691536,2005,-165.76735,56.52625,137,84,4.66733870659194,486.989813313681
"103",30.3439452861953,5.07643213957759,0.24669233930115,2005,-165.76735,56.52625,137,84,4.66543060326625,491.655243916947
"104",30.8342235353535,5.88233774104683,0.142579624280761,2005,-165.76735,56.52625,137,84,4.66465220678699,496.319896123734
"105",30.6197268013468,6.28529054178145,0.0155905580787137,2005,-165.76735,56.52625,137,84,4.66204797782047,500.981944101555
"106",30.6197268013468,5.2779085399449,0.169166259969434,2005,-165.76735,56.52625,137,84,4.66039180224732,505.642335903802
"107",30.6810115824916,6.18455234159779,0.12355743943997,2005,-165.76735,56.52625,137,84,4.65819485791773,510.30053076172
"108",30.7422963636363,6.08381414141414,0.0883995656065546,2005,-165.76735,56.52625,137,84,4.65603140910897,514.956562170829
"109",30.4971572390572,5.17717033976125,0.112043198206596,2005,-165.76735,56.52625,137,84,4.65417612314495,519.610738293974
"110",30.8035811447811,5.98307594123048,0.057376774403609,2005,-165.76735,56.52625,137,84,4.65293082692082,524.263669120894
"111",30.5277996296296,6.48676694214876,0.192666081320537,2005,-165.76735,56.52625,137,84,4.64980962569801,528.913478746592
"112",30.3745876767676,5.07643213957759,0.216409561177122,2005,-165.76735,56.52625,137,84,4.64916762508965,533.562646371682
"113",30.6503691919192,5.2779085399449,0.177466676339203,2005,-165.76735,56.52625,137,84,4.64722795481827,538.2098743265
"114",30.8648659259259,5.88233774104683,0.163026758646885,2005,-165.76735,56.52625,137,84,4.64638117042288,542.856255496923
"115",30.5277996296296,5.17717033976125,0.0889900396857568,2005,-165.76735,56.52625,137,84,4.63979956981824,547.496055066741
"116",30.5890844107744,6.3860287419651,0.105544089019564,2005,-165.76735,56.52625,137,84,4.63854157908169,552.134596645823
"117",30.6810115824916,5.2779085399449,0.190393096276369,2005,-165.76735,56.52625,137,84,4.6341825853975,556.768779231221
"118",30.6503691919192,6.28529054178145,0.0459427438697107,2005,-165.76735,56.52625,137,84,4.63385386329319,561.402633094514
"119",30.7729387542087,6.08381414141414,0.0918124249453693,2005,-165.76735,56.52625,137,84,4.63356731990128,566.036200414415
"120",30.7116539730639,6.18455234159779,0.144533509796165,2005,-165.76735,56.52625,137,84,4.63308360962809,570.669284024043
"121",30.40523006734,5.07643213957759,0.186244458354755,2005,-165.76735,56.52625,137,84,4.63301057019749,575.302294594241
"122",30.8342235353535,5.98307594123048,0.0875383162726365,2005,-165.76735,56.52625,137,84,4.63270598120806,579.935000575449
"123",30.8955083164983,5.88233774104683,0.18629119949627,2005,-165.76735,56.52625,137,84,4.62803475014222,584.563035325591
"124",30.558442020202,5.17717033976125,0.0718518493997476,2005,-165.76735,56.52625,137,84,4.62555998663772,589.188595312229
"125",30.7116539730639,5.2779085399449,0.207081030537575,2005,-165.76735,56.52625,137,84,4.6212635925189,593.809858904748
"126",30.4358724579124,5.07643213957759,0.156265193075168,2005,-165.76735,56.52625,137,84,4.61697709247054,598.426835997218
"127",30.558442020202,6.48676694214876,0.163439755358239,2005,-165.76735,56.52625,137,84,4.61422989688948,603.041065894108
"128",30.8648659259259,5.98307594123048,0.117948003758923,2005,-165.76735,56.52625,137,84,4.61242328105192,607.65348917516
"129",30.5890844107744,5.17717033976125,0.0654527429603798,2005,-165.76735,56.52625,137,84,4.61146982543488,612.264959000594
"130",30.8035811447811,6.08381414141414,0.104510629838559,2005,-165.76735,56.52625,137,84,4.61107612632156,616.876035126916
"131",30.9261507070707,5.88233774104683,0.211445052400359,2005,-165.76735,56.52625,137,84,4.60960951940336,621.485644646319
"132",30.7422963636363,5.2779085399449,0.226701317833149,2005,-165.76735,56.52625,137,84,4.60847887471635,626.094123521036
"133",30.7422963636363,6.18455234159779,0.168497306408784,2005,-165.76735,56.52625,137,84,4.60798137443295,630.702104895469
"134",30.6197268013468,6.3860287419651,0.104593434357925,2005,-165.76735,56.52625,137,84,4.60690004911532,635.309004944584
"135",30.6810115824916,6.28529054178145,0.076526584448361,2005,-165.76735,56.52625,137,84,4.60570604853354,639.914710993117
"136",30.4665148484848,5.07643213957759,0.126603850912071,2005,-165.76735,56.52625,137,84,4.60108484578954,644.515795838907
"137",31.0180778787879,5.68086134067952,0.237427882206586,2005,-165.76735,56.52625,137,84,4.59852417626698,649.114320015174
