"","salinity","temperature","dist","year","lon","lat","doy","bottom_depth","pred","con.sum"
"1",31.3527306397306,7.79636354453627,0.212376835366456,2005,-165.69167,56.5287,137,83,6.24108467204963,6.24108467204963
"2",31.4055486991123,7.89710174471992,0.216232390524516,2005,-165.69167,56.5287,137,83,6.10668685152334,12.347771523573
"3",31.3791396694215,7.79636354453627,0.186881930557369,2005,-165.69167,56.5287,137,83,6.08812224573213,18.4358937693051
"4",31.3527306397306,7.69562534435261,0.211623507381999,2005,-165.69167,56.5287,137,83,6.03658472005413,24.4724784893592
"5",31.4055486991123,7.79636354453627,0.161680751593537,2005,-165.69167,56.5287,137,83,5.91953570944536,30.3920141988046
"6",31.4319577288032,7.89710174471992,0.19841151649381,2005,-165.69167,56.5287,137,83,5.91142850396089,36.3034427027655
"7",31.3791396694215,7.69562534435261,0.186025387098745,2005,-165.69167,56.5287,137,83,5.89247369875129,42.1959164015168
"8",31.4319577288032,7.79636354453627,0.136935563683354,2005,-165.69167,56.5287,137,83,5.73497786074562,47.9308942622624
"9",31.4055486991123,7.69562534435261,0.16068993158328,2005,-165.69167,56.5287,137,83,5.73361243061305,53.6645066928754
"10",31.458366758494,7.89710174471992,0.182681927790419,2005,-165.69167,56.5287,137,83,5.69893202276438,59.3634387156398
"11",31.4319577288032,7.69562534435261,0.13576427099081,2005,-165.69167,56.5287,137,83,5.55967313237644,64.9231118480163
"12",31.4055486991123,7.59488714416896,0.21400516989342,2005,-165.69167,56.5287,137,83,5.54916258767554,70.4722744356918
"13",31.458366758494,7.79636354453627,0.112946471680739,2005,-165.69167,56.5287,137,83,5.53410149718909,76.0063759328809
"14",31.4847757881849,7.89710174471992,0.169626405089238,2005,-165.69167,56.5287,137,83,5.46883063913312,81.475206572014
"15",31.4319577288032,7.59488714416896,0.195981876474685,2005,-165.69167,56.5287,137,83,5.38574350182256,86.8609500738366
"16",31.458366758494,7.69562534435261,0.111523513850292,2005,-165.69167,56.5287,137,83,5.37032802077841,92.231278094615
"17",31.4847757881849,7.79636354453627,0.0903179717852577,2005,-165.69167,56.5287,137,83,5.31655941633204,97.547837510947
"18",31.5111848178757,7.89710174471992,0.159901286937278,2005,-165.69167,56.5287,137,83,5.22075758426642,102.768595095213
"19",31.458366758494,7.59488714416896,0.180040142108333,2005,-165.69167,56.5287,137,83,5.20782300336525,107.976418098579
"20",31.4847757881849,7.69562534435261,0.0885320546683003,2005,-165.69167,56.5287,137,83,5.16524931255597,113.141667411135
"21",31.5111848178757,7.79636354453627,0.0703749976064076,2005,-165.69167,56.5287,137,83,5.08200441573073,118.223671826865
"22",31.4847757881849,7.59488714416896,0.166777946181932,2005,-165.69167,56.5287,137,83,5.0150925516099,123.238764378475
"23",31.5375938475666,7.89710174471992,0.154138248086971,2005,-165.69167,56.5287,137,83,4.95434608936349,128.193110467839
"24",31.5111848178757,7.69562534435261,0.0680678262065874,2005,-165.69167,56.5287,137,83,4.94410922444613,133.137219692285
"25",31.5375938475666,7.79636354453627,0.0560608441536962,2005,-165.69167,56.5287,137,83,4.83008929294134,137.967308985226
"26",31.2999125803489,6.99045794306703,0.219127586190077,2005,-165.69167,56.5287,137,83,4.81098156398656,142.778290549213
"27",31.5111848178757,7.59488714416896,0.156876344913319,2005,-165.69167,56.5287,137,83,4.80724360586285,147.585534155076
