"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link","CTD_time","date_diff"
"611",1913,"DY14-06",62,1,"2014-05-25 13:21","DY14-06 62 1 60BON 1",0,0,2014,5,56.762,-163.2413,145,96.15214,73,"DY14-06_56.762_-163.2413_2014-05-25 13:21_505",0,521,"2014-05-25",228355,"DY14-06_62_1",5.14037272727273,32.0459727272727,"2014-05-25","DY14-06_62_1","1321",0
"612",1915,"DY14-08",210,2,"2014-09-28 16:28","DY14-08 210 2 60BON 1",0,0,2014,9,59.0051,-173.007,271,197.04684,106,"DY14-08_59.0051_-173.007_2014-09-28 16:28_505",0,521,"2014-09-28",228355,"DY14-08_210_2",11.1463818181818,32.1893272727273,"2014-09-28","DY14-08_210_2","1628",0
"613",1917,"1DY11",11,5,"2011-05-21 23:02","1DY11 11 5 60BON 1",0,0,2011,5,59.91367,-171.69966,141,110.09525,71,"1DY11_59.91367_-171.69966_2011-05-21 23:02_333",0,208,"2011-05-21",232110,"1DY11_11_5",-0.292609090909091,30.8051727272727,"2011-05-21","1DY11_11_5","1602",0
"614",1920,"1MF99",32,1,"1999-04-16 11:30","1MF99 32 1 60BON 1",0,0,1999,4,55.9255,-165.9362,106,180.60895,120,"1MF99_55.9255_-165.9362_1999-04-16 11:30_505",0,112,"1999-04-16",246131,"1MF99_32_1",1.86855,32.08235,"1999-04-16","1MF99_32_1","1130",0
"615",1921,"1MF99",33,1,"1999-04-16 13:07","1MF99 33 1 60BON 1",0,0,1999,4,55.80717,-166.317,106,175.13767,130,"1MF99_55.80717_-166.317_1999-04-16 13:07_505",0,112,"1999-04-16",246131,"1MF99_33_1",2.18579,32.21338,"1999-04-16","1MF99_33_1","1307",0
"616",1929,"DY14-08",55,2,"2014-08-27 20:52","DY14-08 55 2 60BON 1",0,0,2014,8,55.4963,-166.9937,239,251.97991,136,"DY14-08_55.4963_-166.9937_2014-08-27 20:52_505",0,521,"2014-08-27",228355,"DY14-08_55_2",12.8040636363636,31.8089181818182,"2014-08-27","DY14-08_55_2","2052",0
"617",1930,"DY14-08",81,4,"2014-09-06 15:14","DY14-08 81 4 60BON 1",0,0,2014,9,57.5015,-168.9875,249,146.35829,71,"DY14-08_57.5015_-168.9875_2014-09-06 15:14_505",0,521,"2014-09-06",228355,"DY14-08_81_4",12.2058454545455,32.0280818181818,"2014-09-06","DY14-08_81_4","1514",0
"618",1931,"DY14-08",174,2,"2014-09-24 16:26","DY14-08 174 2 60BON 1",0,0,2014,9,59.9778,-172.736,267,119.04467,69,"DY14-08_59.9778_-172.736_2014-09-24 16:26_505",0,521,"2014-09-24",228355,"DY14-08_174_2",10.3649727272727,30.7397454545455,"2014-09-24","DY14-08_174_2","1622",0
"619",1932,"DY14-08",176,2,"2014-09-24 18:57","DY14-08 176 2 60BON 1",0,0,2014,9,60.1043,-173.3072,267,114.17112,71,"DY14-08_60.1043_-173.3072_2014-09-24 18:57_505",0,521,"2014-09-24",228355,"DY14-08_176_2",10.1319545454545,30.8491090909091,"2014-09-24","DY14-08_176_2","1857",0
"620",1940,"DY14-08",182,2,"2014-09-25 2:36","DY14-08 182 2 60BON 1",0,0,2014,9,61.0707,-173.8277,268,143.87936,79,"DY14-08_61.0707_-173.8277_2014-09-25 2:36_505",0,521,"2014-09-25",228355,"DY14-08_182_2",9.76818181818182,31.0093545454545,"2014-09-25","DY14-08_182_2","236",0
"621",1941,"DY14-08",22,3,"2014-08-22 6:38","DY14-08 22 3 60BON 1",0,0,2014,8,56.003,-163.9982,234,154.40427,91,"DY14-08_56.003_-163.9982_2014-08-22 6:38_505",0,521,"2014-08-22",228355,"DY14-08_22_3",13.6985166666667,31.6483666666667,"2014-08-22","DY14-08_22_3","634",0
"623",1947,"DY14-06",227,1,"2014-06-06 16:52","DY14-06 227 1 60BON 1",0,0,2014,6,58.8275,-172.3052,157,165.4017,100,"DY14-06_58.8275_-172.3052_2014-06-06 16:52_505",0,521,"2014-06-06",228355,"DY14-06_227_1",3.98242727272727,31.7637636363636,"2014-06-06","DY14-06_227_1","1652",0
"624",1951,"1DY12",60,1,"2012-05-05 8:36","1DY12 60 1 60BON 1",0,0,2012,5,55.81133,-166.3248,125,298.2454,128,"1DY12_55.81133_-166.3248_2012-05-05 8:36_505",0,429,"2012-05-05",234044,"1DY12_60_1",1.54815454545455,32.0328454545455,"2012-05-05","1DY12_60_1","836",0
"625",1952,"DY14-06",44,1,"2014-05-24 8:51","DY14-06 44 1 60BON 1",59.24093,151.89982,2014,5,55.3037,-163.3367,144,85.58272,49,"DY14-06_55.3037_-163.3367_2014-05-24 8:51_505",13,521,"2014-05-24",228355,"DY14-06_44_1",5.33461818181818,31.1978818181818,"2014-05-24","DY14-06_44_1","851",0
"626",1953,"DY14-08",151,2,"2014-09-23 10:10","DY14-08 151 2 60BON 1",0,0,2014,9,58.0594,-168.7242,266,147.2193,70,"DY14-08_58.0594_-168.7242_2014-09-23 10:10_505",0,521,"2014-09-23",228355,"DY14-08_151_2",9.70901818181818,32.0617545454545,"2014-09-23","DY14-08_151_2","1010",0
"627",1954,"DY14-06",21,1,"2014-05-22 17:05","DY14-06 21 1 60BON 1",0,0,2014,5,55.053,-165.1058,142,208.51765,112,"DY14-06_55.053_-165.1058_2014-05-22 17:05_505",0,521,"2014-05-22",228355,"DY14-06_21_1",5.98436363636364,31.4626727272727,"2014-05-22","DY14-06_21_1","1705",0
"628",1955,"DY14-06",210,1,"2014-06-05 14:08","DY14-06 210 1 60BON 1",10.41497,10.62752,2014,6,57.9288,-172.3443,156,188.19061,107,"DY14-06_57.9288_-172.3443_2014-06-05 14:08_505",2,521,"2014-06-05",228355,"DY14-06_210_1",5.34034545454545,32.4009727272727,"2014-06-05","DY14-06_210_1","1408",0
"629",1972,"DY14-08",109,2,"2014-09-11 21:10","DY14-08 109 2 60BON 1",0,0,2014,9,57.9947,-171.989,254,202.05608,104,"DY14-08_57.9947_-171.989_2014-09-11 21:10_505",0,521,"2014-09-11",228355,"DY14-08_109_2",11.7336909090909,31.8680727272727,"2014-09-11","DY14-08_109_2","2110",0
"630",1973,"DY14-06",194,1,"2014-06-04 13:31","DY14-06 194 1 60BON 1",0,0,2014,6,57.7307,-171.1682,155,185.80091,92,"DY14-06_57.7307_-171.1682_2014-06-04 13:31_505",0,521,"2014-06-04",228355,"DY14-06_194_1",5.37876363636364,32.3392,"2014-06-04","DY14-06_194_1","1331",0
"631",1976,"1ME08",115,2,"2008-09-05 11:59","1ME08 115 2 60BON 1",0,0,2008,9,56.85317,-165.13617,248,110.85187,74,"1ME08_56.85317_-165.13617_2008-09-05 11:59_333",0,331,"2008-09-05",227649,"1ME08_115_2",9.93129,31.10784,"2008-09-05","1ME08_115_2","1159",0
"632",1982,"1DY12",13,2,"2012-04-29 18:44","1DY12 13 2 60BON 1",0,0,2012,4,54.44683,-164.9885,119,84.8459,48,"1DY12_54.44683_-164.9885_2012-04-29 18:44_505",0,429,"2012-04-29",234044,"1DY12_13_2",1.37382727272727,31.7460909090909,"2012-04-29","1DY12_13_2","1844",0
"633",1983,"DY14-06",53,1,"2014-05-24 23:47","DY14-06 53 1 60BON 1",9.51927,12.0497,2014,5,55.8647,-163.3723,144,165.97919,91,"DY14-06_55.8647_-163.3723_2014-05-24 23:47_505",2,521,"2014-05-24",228355,"DY14-06_53_1",5.86094545454545,31.4651454545455,"2014-05-24","DY14-06_53_1","2347",0
"635",1986,"AE14-02",51,2,"2014-09-20 16:09","AE14-02 51 2 60BON 1",0,0,2014,9,61.0102,-166.9953,263,28.6709,22,"AE14-02_61.0102_-166.9953_2014-09-20 16:09_505",0,521,"2014-09-20",228355,"AE14-02_51_2",12.20609,29.43766,"2014-09-20","AE14-02_51_2","1609",0
"636",1987,"DY14-08",136,2,"2014-09-22 10:42","DY14-08 136 2 60BON 1",0,0,2014,9,57.1088,-165.6192,265,134.77863,70,"DY14-08_57.1088_-165.6192_2014-09-22 10:42_505",0,521,"2014-09-22",228355,"DY14-08_136_2",9.9041,31.9290727272727,"2014-09-22","DY14-08_136_2","1015",0
"637",1988,"DY14-06",222,1,"2014-06-06 8:10","DY14-06 222 1 60BON 1",5.67855,7.47177,2014,6,58.845,-171.348,157,133.83707,86,"DY14-06_58.845_-171.348_2014-06-06 8:10_505",1,521,"2014-06-06",228355,"DY14-06_222_1",3.36520909090909,31.4309181818182,"2014-06-06","DY14-06_222_1","810",0
"638",1990,"1TT06",47,2,"2006-04-24 18:55","1TT06 47 2 60BON 1",0,0,2006,4,58.39267,-171.0125,114,148.69359,85,"1TT06_58.39267_-171.0125_2006-04-24 18:55_333",0,442,"2006-04-24",242629,"1TT06_47_2",-1.37405,31.93942,"2006-04-24","1TT06_47_2","1855",0
"639",1991,"1ME08",30,2,"2008-08-28 15:13","1ME08 30 2 60BON 1",0,0,2008,8,59.89933,-175.18649,240,188.88876,120,"1ME08_59.89933_-175.18649_2008-08-28 15:13_333",0,331,"2008-08-28",227649,"1ME08_30_2",10.44451,31.08122,"2008-08-28","1ME08_30_2","1513",0
"640",1994,"DY14-06",39,1,"2014-05-24 0:35","DY14-06 39 1 60BON 1",0,0,2014,5,56.064,-164.571,144,141.69056,93,"DY14-06_56.064_-164.571_2014-05-24 0:35_505",0,521,"2014-05-24",228355,"DY14-06_39_1",5.80984545454545,31.5091181818182,"2014-05-24","DY14-06_39_1","35",0
"641",1995,"DY14-06",78,1,"2014-05-26 13:22","DY14-06 78 1 60BON 1",0,0,2014,5,56.6818,-161.6327,146,111.44801,83,"DY14-06_56.6818_-161.6327_2014-05-26 13:22_505",0,521,"2014-05-26",228355,"DY14-06_78_1",6.13231818181818,31.8869454545455,"2014-05-26","DY14-06_78_1","1322",0
"642",1999,"1TT06",59,2,"2006-04-28 13:25","1TT06 59 2 60BON 1",0,0,2006,4,58.16917,-172.37117,118,163.60661,107,"1TT06_58.16917_-172.37117_2006-04-28 13:25_333",0,442,"2006-04-28",242629,"1TT06_59_2",0.881745454545454,32.2878090909091,"2006-04-28","1TT06_59_2","1325",0
"643",2008,"DY13-05",30,2,"2013-05-05 12:25","DY13-05 30 2 60BON 1",0,0,2013,5,57.0163,-164.2143,125,124.9112,70,"DY13-05_57.0163_-164.2143_2013-05-05 12:25_500",0,63,"2013-05-05",234526,"DY13-05_30_2",-1.16114545454545,31.4240545454545,"2013-05-05","DY13-05_30_2","1225",0
"644",2027,"6MF06",45,2,"2006-09-16 4:37","6MF06 45 2 60BON 1",0,0,2006,9,55.96567,-163.9855,259,125.80886,91,"6MF06_55.96567_-163.9855_2006-09-16 4:37_505",0,442,"2006-09-16",242629,"6MF06_45_2",9.49085454545455,31.9100454545455,"2006-09-16","6MF06_45_2","436",0
"645",2030,"DY13-05",33,10,"2013-05-07 1:13","DY13-05 33 10 60BON 1",0,0,2013,5,57.8643,-168.8863,127,112.84845,72,"DY13-05_57.8643_-168.8863_2013-05-07 1:13_500",0,63,"2013-05-07",234526,"DY13-05_33_10",-1.15852727272727,31.5539272727273,"2013-05-07","DY13-05_33_10","113",0
"646",2031,"DY13-05",35,2,"2013-05-07 5:55","DY13-05 35 2 60BON 1",0,0,2013,5,58.0607,-168.7283,127,151.20998,71,"DY13-05_58.0607_-168.7283_2013-05-07 5:55_500",0,63,"2013-05-07",234526,"DY13-05_35_2",-1.09533636363636,31.3915818181818,"2013-05-07","DY13-05_35_2","555",0
"647",2032,"DY13-05",18,2,"2013-05-04 8:10","DY13-05 18 2 60BON 1",0,0,2013,5,54.9333,-165.4812,124,292.53595,125,"DY13-05_54.9333_-165.4812_2013-05-04 8:10_500",0,63,"2013-05-04",234526,"DY13-05_18_2",2.83948,31.78556,"2013-05-04","DY13-05_18_2","810",0
"648",2035,"6MF97",21,2,"1997-05-06 13:15","6MF97 21 2 60BON 1",0,0,1997,5,55.92233,-166.16034,126,164.18358,124,"6MF97_55.92233_-166.16034_1997-05-06 13:15_333",0,132,"1997-05-06",247943,"6MF97_21_2",3.56049166666667,31.95315,"1997-05-06","6MF97_21_2","1315",0
"649",2049,"DY13-05",41,2,"2013-05-08 0:53","DY13-05 41 2 60BON 1",0,0,2013,5,57.509,-167.9878,128,113.21696,72,"DY13-05_57.509_-167.9878_2013-05-08 0:53_500",0,63,"2013-05-08",234526,"DY13-05_41_2",-0.69893,31.27517,"2013-05-08","DY13-05_41_2","53",0
"650",2059,"6MF06",11,2,"2006-09-12 20:50","6MF06 11 2 60BON 1",0,0,2006,9,57.15434,-160.0455,255,82.74626,58,"6MF06_57.15434_-160.0455_2006-09-12 20:50_505",0,442,"2006-09-12",242629,"6MF06_11_2",10.06222,31.27728,"2006-09-12","6MF06_11_2","2046",0
"651",2060,"6MF06",13,2,"2006-09-13 1:28","6MF06 13 2 60BON 1",0,0,2006,9,56.71133,-159.6135,256,51.00579,34,"6MF06_56.71133_-159.6135_2006-09-13 1:28_505",0,442,"2006-09-13",242629,"6MF06_13_2",11.153,31.28873,"2006-09-13","6MF06_13_2","126",0
"652",2074,"4MF03",48,2,"2003-05-23 6:07","4MF03 48 2 60BON 1",3.81959,6.5855,2003,5,55.64667,-163.16499,143,151.84868,66,"4MF03_55.64667_-163.16499_2003-05-23 6:07_505",1,125,"2003-05-23",255366,"4MF03_48_2",5.48923,31.52203,"2003-05-23","4MF03_48_2","607",0
"653",2075,"4MF03",22,2,"2003-05-19 21:14","4MF03 22 2 60BON 1",0,0,2003,5,55.76383,-162.75867,139,97.16254,59,"4MF03_55.76383_-162.75867_2003-05-19 21:14_505",0,125,"2003-05-19",255366,"4MF03_22_2",4.89164,31.45013,"2003-05-19","4MF03_22_2","2114",0
"654",2085,"3DY09",30,2,"2009-05-12 14:01","3DY09 30 2 60BON 1",0,0,2009,5,56.1225,-161.59033,132,104.34227,53,"3DY09_56.1225_-161.59033_2009-05-12 14:01_505",0,311,"2009-05-12",225280,"3DY09_30_2",1.59748181818182,31.4014090909091,"2009-05-12","3DY09_30_2","1400",0
"655",2086,"DY14-06",185,1,"2014-06-04 0:08","DY14-06 185 1 60BON 1",0,0,2014,6,57.5085,-170.9538,155,160.50903,87,"DY14-06_57.5085_-170.9538_2014-06-04 0:08_505",0,521,"2014-06-04",228355,"DY14-06_185_1",5.47532727272727,32.2468545454545,"2014-06-04","DY14-06_185_1","8",0
"656",2087,"6MF06",18,3,"2006-09-13 11:33","6MF06 18 3 60BON 1",0,0,2006,9,56.70717,-160.60733,256,98.35726,69,"6MF06_56.70717_-160.60733_2006-09-13 11:33_505",0,442,"2006-09-13",242629,"6MF06_18_3",10.223,31.60681,"2006-09-13","6MF06_18_3","1131",0
"657",2089,"1OM01",19,3,"2001-07-24 6:48","1OM01 19 3 60BON 1",0,0,2001,7,56.0035,-166.992,205,107.47919,137,"1OM01_56.0035_-166.992_2001-07-24 6:48_333",0,9,"2001-07-24",251654,"1OM01_19_3",9.462,31.8505454545455,"2001-07-24","1OM01_19_3","648",0
"658",2098,"6MF06",55,2,"2006-09-17 4:51","6MF06 55 2 60BON 1",0,0,2006,9,55.49267,-165.52916,260,176.01228,112,"6MF06_55.49267_-165.52916_2006-09-17 4:51_505",0,442,"2006-09-17",242629,"6MF06_55_2",8.59912,32.17297,"2006-09-17","6MF06_55_2","446",0
"659",2100,"4MF07",64,2,"2007-05-14 19:24","4MF07 64 2 60BON 1",0,0,2007,5,57.05033,-171.4605,134,130.02821,108,"4MF07_57.05033_-171.4605_2007-05-14 19:24_505",0,446,"2007-05-14",234261,"4MF07_64_2",1.70027272727273,32.0823272727273,"2007-05-14","4MF07_64_2","1924",0
"660",2106,"6MF97",29,2,"1997-05-07 5:17","6MF97 29 2 60BON 1",0,0,1997,5,56.8755,-164.05499,127,112.37061,74,"6MF97_56.8755_-164.05499_1997-05-07 5:17_333",0,132,"1997-05-07",247943,"6MF97_29_2",1.332125,31.238875,"1997-05-07","6MF97_29_2","517",0
"661",2107,"2DY10",38,2,"2010-05-09 22:35","2DY10 38 2 60BON 2",0,0,2010,5,55.62767,-164.14766,129,157.3235,95,"2DY10_55.62767_-164.14766_2010-05-09 22:35_500",0,370,"2010-05-09",227957,"2DY10_38_2",1.76081818181818,31.5141090909091,"2010-05-09","2DY10_38_2","2235",0
"662",2108,"2MF09",113,2,"2009-10-09 11:47","2MF09 113 2 60BON 1",0,0,2009,10,55.55317,-167.69501,282,251.43585,137,"2MF09_55.55317_-167.69501_2009-10-09 11:47_333",0,311,"2009-10-09",225280,"2MF09_113_2",7.26997272727273,32.2768363636364,"2009-10-09","2MF09_113_2","1147",0
"663",2112,"6MF06",4,2,"2006-09-12 6:40","6MF06 4 2 60BON 1",0,0,2006,9,57.51383,-158.856,255,52.81003,44,"6MF06_57.51383_-158.856_2006-09-12 6:40_505",0,442,"2006-09-12",242629,"6MF06_4_2",10.08149,31.25349,"2006-09-12","6MF06_4_2","637",0
"664",2116,"6MF06",14,2,"2006-09-13 3:13","6MF06 14 2 60BON 1",0,0,2006,9,56.59733,-160.00983,256,48.65546,39,"6MF06_56.59733_-160.00983_2006-09-13 3:13_505",0,442,"2006-09-13",242629,"6MF06_14_2",11.07884,31.4022,"2006-09-13","6MF06_14_2","311",0
"665",2117,"6MF06",73,2,"2006-09-21 6:19","6MF06 73 2 60BON 1",0,0,2006,9,55.133,-166.66917,264,234.09392,142,"6MF06_55.133_-166.66917_2006-09-21 6:19_505",0,442,"2006-09-21",242629,"6MF06_73_2",8.51651,32.20835,"2006-09-21","6MF06_73_2","613",0
"666",2126,"BE13-03",193,2,"2013-09-23 22:33","BE13-03 193 2 60BON 1",0,0,2013,9,60.99634,-167.00019,266,47.39468,24,"BE13-03_60.99634_-167.00019_2013-09-23 22:33_505",0,63,"2013-09-23",234526,"BE13-03_193_2",10.3289363636364,30.4105909090909,"2013-09-23","BE13-03_193_2","2233",0
"667",2134,"5MF05",136,1,"2005-05-20 6:01","5MF05 136 1 60BON 1",0,0,2005,5,55.35183,-166.84633,140,195.41002,138,"5MF05_55.35183_-166.84633_2005-05-20 6:01_505",0,283,"2005-05-20",249168,"5MF05_136_1",5.06628,31.95006,"2005-05-20","5MF05_136_1","554",0
"668",2135,"5MF05",27,2,"2005-05-13 5:28","5MF05 27 2 60BON 1",12.64167,39.50523,2005,5,57.63367,-158.46733,133,75.93931,39,"5MF05_57.63367_-158.46733_2005-05-13 5:28_505",3,283,"2005-05-13",249168,"5MF05_27_2",3.39883,31.52473,"2005-05-13","5MF05_27_2","524",0
"669",2138,"2MF09",89,2,"2009-10-05 21:00","2MF09 89 2 60BON 1",0,0,2009,10,59.902,-173.99283,278,142.23167,102,"2MF09_59.902_-173.99283_2009-10-05 21:00_333",0,311,"2009-10-05",225280,"2MF09_89_2",6.8655,32.0783818181818,"2009-10-05","2MF09_89_2","2100",0
"670",2139,"2MF09",91,2,"2009-10-06 1:10","2MF09 91 2 60BON 1",0,0,2009,10,59.90283,-172.814,279,101.13028,74,"2MF09_59.90283_-172.814_2009-10-06 1:10_333",0,311,"2009-10-06",225280,"2MF09_91_2",5.76848181818182,31.5657545454545,"2009-10-06","2MF09_91_2","110",0
"671",2140,"1WE10",24,2,"2010-08-26 2:17","1WE10 24 2 60BON 1",0,0,2010,8,56.99283,-165.37534,238,92.74137,70,"1WE10_56.99283_-165.37534_2010-08-26 2:17_505",0,370,"2010-08-26",227957,"1WE10_24_2",8.67050909090909,31.4561545454545,"2010-08-26","1WE10_24_2","217",0
"672",2141,"2DY10",96,2,"2010-05-17 1:03","2DY10 96 2 60BON 2",0,0,2010,5,55.76633,-168.24699,137,291.6199,137,"2DY10_55.76633_-168.24699_2010-05-17 1:03_500",0,370,"2010-05-17",227957,"2DY10_96_2",3.10314545454545,31.8664272727273,"2010-05-17","2DY10_96_2","103",0
"673",2142,"3DY12",33,1,"2012-08-25 19:51","3DY12 33 1 60BON 1",0,0,2012,8,57.0065,-164.0147,237,142.8801,69,"3DY12_57.0065_-164.0147_2012-08-25 19:51_505",0,429,"2012-08-25",234044,"3DY12_33_1",8.9589,31.2309909090909,"2012-08-25","3DY12_33_1","1251",0
"674",2143,"3DY12",38,1,"2012-08-26 21:39","3DY12 38 1 60BON 1",0,0,2012,8,58.50783,-164.9975,238,127.2178,42,"3DY12_58.50783_-164.9975_2012-08-26 21:39_505",0,429,"2012-08-26",234044,"3DY12_38_1",8.77987272727273,31.6574181818182,"2012-08-26","3DY12_38_1","1439",0
"675",2147,"5MF05",47,2,"2005-05-15 4:23","5MF05 47 2 60BON 1",0,0,2005,5,56.56233,-162.03799,135,117.01902,71,"5MF05_56.56233_-162.03799_2005-05-15 4:23_505",0,283,"2005-05-15",249168,"5MF05_47_2",5.83405,32.09866,"2005-05-15","5MF05_47_2","421",0
"676",2161,"1WE10",130,2,"2010-09-02 15:24","1WE10 130 2 60BON 1",0,0,2010,9,59.89767,-171.60201,245,135.48377,70,"1WE10_59.89767_-171.60201_2010-09-02 15:24_505",0,370,"2010-09-02",227957,"1WE10_130_2",8.87559090909091,30.5994727272727,"2010-09-02","1WE10_130_2","1524",0
"677",2166,"1WE10",49,2,"2010-08-27 16:26","1WE10 49 2 60BON 1",0,0,2010,8,58.94617,-170.32367,239,114.93422,70,"1WE10_58.94617_-170.32367_2010-08-27 16:26_505",0,370,"2010-08-27",227957,"1WE10_49_2",7.34559090909091,30.8157272727273,"2010-08-27","1WE10_49_2","1626",0
"678",2168,"1WE10",51,2,"2010-08-27 19:00","1WE10 51 2 60BON 1",0,0,2010,8,59.24567,-170.40866,239,102.57611,67,"1WE10_59.24567_-170.40866_2010-08-27 19:00_505",0,370,"2010-08-27",227957,"1WE10_51_2",7.22642727272727,30.7045363636364,"2010-08-27","1WE10_51_2","1900",0
"679",2170,"2DY08",3,2,"2008-05-07 17:39","2DY08 3 2 60BON 1",0,0,2008,5,56.7673,-164.3398,127,107.37773,76,"2DY08_56.7673_-164.3398_2008-05-07 17:39_333",0,331,"2008-05-07",227649,"2DY08_3_2",-0.769863636363636,31.6600181818182,"2008-05-07","2DY08_3_2","1739",0
"680",2173,"1BE11",28,1,"2011-08-31 14:13","1BE11 28 1 60BON 1",0,0,2011,8,60.999,-167,243,39.52401,24,"1BE11_60.999_-167_2011-08-31 14:13_505",0,208,"2011-08-31",232110,"1BE11_28_1",9.39090909090909,30.67,"2011-08-31","1BE11_28_1","2155",0
"681",2174,"1BE11",46,1,"2011-09-05 10:47","1BE11 46 1 60BON 1",0,0,2011,9,60.503,-169.027,248,43.90976,33,"1BE11_60.503_-169.027_2011-09-05 10:47_505",0,208,"2011-09-05",232110,"1BE11_46_1",6.24909090909091,31.0854545454545,"2011-09-05","1BE11_46_1","1831",0
"682",2175,"3DY12",190,3,"2012-09-23 20:00","3DY12 190 3 60BON 1",0,0,2012,9,56.85633,-164.0503,266,121.9415,73,"3DY12_56.85633_-164.0503_2012-09-23 20:00_505",0,429,"2012-09-23",234044,"3DY12_190_3",4.9235,31.6830727272727,"2012-09-23","3DY12_190_3","1300",0
"683",2181,"1MF99",2,1,"1999-04-14 4:19","1MF99 2 1 60BON 1",0,0,1999,4,54.92017,-165.43131,104,189.26941,129,"1MF99_54.92017_-165.43131_1999-04-14 4:19_505",0,112,"1999-04-14",246131,"1MF99_2_1",2.19293,32.16657,"1999-04-14","1MF99_2_1","418",0
"684",2182,"1MF99",28,1,"1999-04-16 5:16","1MF99 28 1 60BON 1",0,0,1999,4,55.3865,-164.9207,106,137.31798,110,"1MF99_55.3865_-164.9207_1999-04-16 5:16_505",0,112,"1999-04-16",246131,"1MF99_28_1",2.07208,31.98488,"1999-04-16","1MF99_28_1","516",0
"685",2184,"2DY10",55,4,"2010-05-11 12:40","2DY10 55 4 60BON 2",0,0,2010,5,55.7625,-162.77184,131,110.41346,62,"2DY10_55.7625_-162.77184_2010-05-11 12:40_500",0,370,"2010-05-11",227957,"2DY10_55_4",1.80237272727273,31.4793818181818,"2010-05-11","2DY10_55_4","1240",0
"686",2185,"1WE10",34,2,"2010-08-26 17:33","1WE10 34 2 60BON 1",0,0,2010,8,57.49983,-167.9825,238,94.33137,70,"1WE10_57.49983_-167.9825_2010-08-26 17:33_505",0,370,"2010-08-26",227957,"1WE10_34_2",7.1743,30.9519272727273,"2010-08-26","1WE10_34_2","1733",0
"687",2186,"1WE10",37,2,"2010-08-26 21:23","1WE10 37 2 60BON 1",0,0,2010,8,57.59867,-168.70367,238,107.77163,70,"1WE10_57.59867_-168.70367_2010-08-26 21:23_505",0,370,"2010-08-26",227957,"1WE10_37_2",7.16696363636364,30.8891727272727,"2010-08-26","1WE10_37_2","2123",0
"690",2193,"2DY12",124,1,"2012-05-25 20:10","2DY12 124 1 60BON 1",0,0,2012,5,57.0095,-167.9897,145,195.5216,79,"2DY12_57.0095_-167.9897_2012-05-25 20:10_505",0,429,"2012-05-25",234044,"2DY12_124_1",0.184,31.1404181818182,"2012-05-25","2DY12_124_1","2004",0
"691",2195,"8MF07",15,2,"2007-10-10 20:43","8MF07 15 2 60BON 1",0,0,2007,10,60.70593,-174.77188,283,139.45381,97,"8MF07_60.70593_-174.77188_2007-10-10 20:43_333",0,446,"2007-10-10",234261,"8MF07_15_2",5.80344545454545,31.4560909090909,"2007-10-10","8MF07_15_2","2043",0
"692",2196,"8MF07",7,2,"2007-10-08 21:09","8MF07 7 2 60BON 1",0,0,2007,10,57.7134,-174.13976,281,197.83684,133,"8MF07_57.7134_-174.13976_2007-10-08 21:09_333",0,446,"2007-10-08",234261,"8MF07_7_2",6.90010909090909,32.4989909090909,"2007-10-08","8MF07_7_2","2109",0
"693",2199,"2MF98",12,1,"1998-04-10 2:16","2MF98 12 1 60BON 1",0,0,1998,4,55.30633,-163.343,100,80.16713,49,"2MF98_55.30633_-163.343_1998-04-10 2:16_505",0,16,"1998-04-10",244951,"2MF98_12_1",2.83562727272727,31.4975272727273,"1998-04-10","2MF98_12_1","213",0
"694",2212,"1WE10",40,2,"2010-08-27 2:45","1WE10 40 2 60BON 1",0,0,2010,8,57.76767,-169.19817,239,93.5435,62,"1WE10_57.76767_-169.19817_2010-08-27 2:45_505",0,370,"2010-08-27",227957,"1WE10_40_2",7.63798181818182,30.8060636363636,"2010-08-27","1WE10_40_2","245",0
"695",2213,"1WE10",61,2,"2010-08-28 11:11","1WE10 61 2 60BON 1",0,0,2010,8,59.893,-172.16966,240,134.28676,71,"1WE10_59.893_-172.16966_2010-08-28 11:11_505",0,370,"2010-08-28",227957,"1WE10_61_2",8.60320909090909,30.5993727272727,"2010-08-28","1WE10_61_2","1053",0
"696",2217,"2DY12",2,2,"2012-05-17 5:41","2DY12 2 2 60BON 1",0,0,2012,5,55.909,-166.9095,137,258.8831,135,"2DY12_55.909_-166.9095_2012-05-17 5:41_505",0,429,"2012-05-17",234044,"2DY12_2_2",1.69928181818182,32.1201545454545,"2012-05-17","2DY12_2_2","517",0
"697",2218,"2DY12",45,1,"2012-05-20 1:26","2DY12 45 1 60BON 1",0,0,2012,5,55.62733,-164.1465,140,149.2419,95,"2DY12_55.62733_-164.1465_2012-05-20 1:26_505",0,429,"2012-05-20",234044,"2DY12_45_1",2.02645454545455,31.9484727272727,"2012-05-20","2DY12_45_1","119",0
"698",2220,"2DY12",174,2,"2012-05-31 0:22","2DY12 174 2 60BON 1",0,0,2012,5,57.30017,-170.7275,151,174.4011,80,"2DY12_57.30017_-170.7275_2012-05-31 0:22_505",0,429,"2012-05-31",234044,"2DY12_174_2",0.481945454545455,31.6424454545455,"2012-05-31","2DY12_174_2","18",0
