"","salinity","temperature","dist","year","lon","lat","doy","bottom_depth","pred"
"1",30.1907333333333,5.47938494031221,0.15928494031221,2005,-165.76735,56.52625,137,84,4.93618334744663
"2",30.2213757239057,5.47938494031221,0.162205574226829,2005,-165.76735,56.52625,137,84,4.92294654220589
"3",30.2520181144781,5.47938494031221,0.170667854648226,2005,-165.76735,56.52625,137,84,4.90971076392727
"4",30.1907333333333,5.37864674012855,0.0585467401285538,2005,-165.76735,56.52625,137,84,4.89728626363674
"5",30.2826605050505,5.47938494031221,0.183908393256488,2005,-165.76735,56.52625,137,84,4.89647703957288
"6",30.3745876767676,6.28529054178145,0.2300142234645,2005,-165.76735,56.52625,137,84,4.88889728753247
"7",30.40523006734,6.18455234159779,0.221722886330715,2005,-165.76735,56.52625,137,84,4.8845142017421
"8",30.2213757239057,5.37864674012855,0.0660808359486429,2005,-165.76735,56.52625,137,84,4.8839158674247
"9",30.3133028956229,5.47938494031221,0.200985048722832,2005,-165.76735,56.52625,137,84,4.88324639610482
"10",30.2520181144781,5.37864674012855,0.0847557973217417,2005,-165.76735,56.52625,137,84,4.8705495387483
"11",30.3439452861953,5.47938494031221,0.221010395027108,2005,-165.76735,56.52625,137,84,4.87001986048523
"12",30.40523006734,6.28529054178145,0.199376316570432,2005,-165.76735,56.52625,137,84,4.86044389430644
"13",30.4358724579124,6.18455234159779,0.194636386978441,2005,-165.76735,56.52625,137,84,4.85934569379329
"14",30.4665148484848,6.08381414141414,0.241226061642014,2005,-165.76735,56.52625,137,84,4.85722389530998
"15",30.2826605050505,5.37864674012855,0.108987731784817,2005,-165.76735,56.52625,137,84,4.85719134514315
"16",30.3745876767676,5.47938494031221,0.243257295491704,2005,-165.76735,56.52625,137,84,4.8567984596762
"17",30.1907333333333,5.2779085399449,0.0421914600551005,2005,-165.76735,56.52625,137,84,4.85270267814761
"18",30.5277996296296,5.88233774104683,0.247237482009456,2005,-165.76735,56.52625,137,84,4.84397029418386
"19",30.3133028956229,5.37864674012855,0.135834525727208,2005,-165.76735,56.52625,137,84,4.84384535414491
"20",30.2213757239057,5.2779085399449,0.0521447543054159,2005,-165.76735,56.52625,137,84,4.8387094846606
"21",30.4971572390572,6.08381414141414,0.225095806332501,2005,-165.76735,56.52625,137,84,4.83493955088518
"22",30.4665148484848,6.18455234159779,0.168770613997825,2005,-165.76735,56.52625,137,84,4.83418142730072
"23",30.5277996296296,5.98307594123048,0.220137184651256,2005,-165.76735,56.52625,137,84,4.83280555900981
"24",30.4358724579124,6.28529054178145,0.168740037994519,2005,-165.76735,56.52625,137,84,4.83201210763864
"25",30.3439452861953,5.37864674012855,0.164017143248669,2005,-165.76735,56.52625,137,84,4.83051563328919
"26",30.40523006734,6.3860287419651,0.225027026927984,2005,-165.76735,56.52625,137,84,4.82986976285985
"27",30.558442020202,5.88233774104683,0.220445061830433,2005,-165.76735,56.52625,137,84,4.82626463719379
"28",30.2520181144781,5.2779085399449,0.0744039226220291,2005,-165.76735,56.52625,137,84,4.82472418970748
"29",30.3745876767676,5.37864674012855,0.192951134693098,2005,-165.76735,56.52625,137,84,4.81720625011164
"30",30.558442020202,5.98307594123048,0.189552190283386,2005,-165.76735,56.52625,137,84,4.81297742948028
"31",30.5277996296296,6.08381414141414,0.212188933362756,2005,-165.76735,56.52625,137,84,4.81264094100143
"32",30.2826605050505,5.2779085399449,0.101147042475299,2005,-165.76735,56.52625,137,84,4.81075469182212
"33",30.4971572390572,6.18455234159779,0.144781315653524,2005,-165.76735,56.52625,137,84,4.80902193244641
"34",30.5890844107744,5.88233774104683,0.194791145231128,2005,-165.76735,56.52625,137,84,4.8085178617038
"35",30.40523006734,5.37864674012855,0.222343359872152,2005,-165.76735,56.52625,137,84,4.80392127214787
"36",30.4665148484848,6.28529054178145,0.138106471374708,2005,-165.76735,56.52625,137,84,4.80360501418024
"37",30.1907333333333,5.17717033976125,0.142929660238755,2005,-165.76735,56.52625,137,84,4.8027356115291
"38",30.4358724579124,6.3860287419651,0.198392156249298,2005,-165.76735,56.52625,137,84,4.79783673183996
"39",30.3133028956229,5.2779085399449,0.129627994281467,2005,-165.76735,56.52625,137,84,4.79680888953843
"40",30.5890844107744,5.98307594123048,0.158989300949025,2005,-165.76735,56.52625,137,84,4.79311624026881
"41",30.6197268013468,5.88233774104683,0.1707895413527,2005,-165.76735,56.52625,137,84,4.7907265411722
"42",30.558442020202,6.08381414141414,0.203120843476858,2005,-165.76735,56.52625,137,84,4.79032663911281
"43",30.2213757239057,5.17717033976125,0.146177439695587,2005,-165.76735,56.52625,137,84,4.78767420747139
"44",30.5277996296296,6.18455234159779,0.123764497233699,2005,-165.76735,56.52625,137,84,4.78386773941239
"45",30.3439452861953,5.2779085399449,0.158915140252133,2005,-165.76735,56.52625,137,84,4.78289468139027
"46",30.6503691919192,5.78159954086317,0.235020891001499,2005,-165.76735,56.52625,137,84,4.78163369350848
"47",30.4971572390572,6.28529054178145,0.107477935636741,2005,-165.76735,56.52625,137,84,4.77522570058242
"48",30.6197268013468,5.98307594123048,0.128464294616329,2005,-165.76735,56.52625,137,84,4.77321923640192
"49",30.6503691919192,5.88233774104683,0.149239595317261,2005,-165.76735,56.52625,137,84,4.77288724905736
"50",30.2520181144781,5.17717033976125,0.155514347170702,2005,-165.76735,56.52625,137,84,4.77262525524515
"51",30.3745876767676,5.2779085399449,0.188633345146755,2005,-165.76735,56.52625,137,84,4.76901996591154
"52",30.5890844107744,6.08381414141414,0.181405554833773,2005,-165.76735,56.52625,137,84,4.76799521867344
